geo_description,label,year,description,estimate,moe,se,cv,file
"Guilford County, NC",HD01_VD58,2015,Estimate; Female: - 25 to 34 years: - Bachelor's degree,8907,2076.77,1059.58,11.9,age group
United States,HD01_VD59,2015,Estimate; Female: - 25 to 34 years: - Graduate or professional degree,2668111,32513.36,16588.45,0.62,age group
North Carolina,HD01_VD59,2015,Estimate; Female: - 25 to 34 years: - Graduate or professional degree,75207,5230.64,2668.69,3.55,age group
"Durham County, NC",HD01_VD59,2015,Estimate; Female: - 25 to 34 years: - Graduate or professional degree,5963,1627.57,830.39,13.93,age group
"Forsyth County, NC",HD01_VD59,2015,Estimate; Female: - 25 to 34 years: - Graduate or professional degree,2919,1111.66,567.17,19.43,age group
"Guilford County, NC",HD01_VD59,2015,Estimate; Female: - 25 to 34 years: - Graduate or professional degree,4740,1477.45,753.8,15.9,age group
United States,HD01_VD60,2015,Estimate; Female: - 35 to 44 years:,20495343,23525.96,12003.04,0.06,age group
North Carolina,HD01_VD60,2015,Estimate; Female: - 35 to 44 years:,671614,6532.94,3333.13,0.5,age group
"Durham County, NC",HD01_VD60,2015,Estimate; Female: - 35 to 44 years:,22937,521.87,266.26,1.16,age group
"Forsyth County, NC",HD01_VD60,2015,Estimate; Female: - 35 to 44 years:,23683,405.11,206.69,0.87,age group
"Guilford County, NC",HD01_VD60,2015,Estimate; Female: - 35 to 44 years:,35195,582.64,297.27,0.84,age group
United States,HD01_VD61,2015,Estimate; Female: - 35 to 44 years: - Less than 9th grade,957899,19269.96,9831.61,1.03,age group
North Carolina,HD01_VD61,2015,Estimate; Female: - 35 to 44 years: - Less than 9th grade,29326,3678.13,1876.6,6.4,age group
"Durham County, NC",HD01_VD61,2015,Estimate; Female: - 35 to 44 years: - Less than 9th grade,1261,804.26,410.34,32.54,age group
"Forsyth County, NC",HD01_VD61,2015,Estimate; Female: - 35 to 44 years: - Less than 9th grade,627,381.28,194.53,31.03,age group
"Guilford County, NC",HD01_VD61,2015,Estimate; Female: - 35 to 44 years: - Less than 9th grade,1044,667.23,340.42,32.61,age group
United States,HD01_VD62,2015,"Estimate; Female: - 35 to 44 years: - 9th to 12th grade, no diploma",1265548,22677.62,11570.21,0.91,age group
North Carolina,HD01_VD62,2015,"Estimate; Female: - 35 to 44 years: - 9th to 12th grade, no diploma",37982,3827.06,1952.58,5.14,age group
"Durham County, NC",HD01_VD62,2015,"Estimate; Female: - 35 to 44 years: - 9th to 12th grade, no diploma",1135,786.38,401.21,35.35,age group
"Forsyth County, NC",HD01_VD62,2015,"Estimate; Female: - 35 to 44 years: - 9th to 12th grade, no diploma",1346,666.04,339.82,25.25,age group
"Guilford County, NC",HD01_VD62,2015,"Estimate; Female: - 35 to 44 years: - 9th to 12th grade, no diploma",2408,888.85,453.49,18.83,age group
United States,HD01_VD63,2015,Estimate; Female: - 35 to 44 years: - High school graduate (includes equivalency),4343164,41567.49,21207.9,0.49,age group
North Carolina,HD01_VD63,2015,Estimate; Female: - 35 to 44 years: - High school graduate (includes equivalency),124330,6706.89,3421.88,2.75,age group
"Durham County, NC",HD01_VD63,2015,Estimate; Female: - 35 to 44 years: - High school graduate (includes equivalency),3300,1388.09,708.21,21.46,age group
"Forsyth County, NC",HD01_VD63,2015,Estimate; Female: - 35 to 44 years: - High school graduate (includes equivalency),4942,1223.66,624.32,12.63,age group
"Guilford County, NC",HD01_VD63,2015,Estimate; Female: - 35 to 44 years: - High school graduate (includes equivalency),5150,1296.34,661.4,12.84,age group
United States,HD01_VD64,2015,"Estimate; Female: - 35 to 44 years: - Some college, no degree",4165236,35051.23,17883.28,0.43,age group
North Carolina,HD01_VD64,2015,"Estimate; Female: - 35 to 44 years: - Some college, no degree",147978,5934.81,3027.96,2.05,age group
"Durham County, NC",HD01_VD64,2015,"Estimate; Female: - 35 to 44 years: - Some college, no degree",3366,1205.79,615.2,18.28,age group
"Forsyth County, NC",HD01_VD64,2015,"Estimate; Female: - 35 to 44 years: - Some college, no degree",5307,1392.85,710.64,13.39,age group
"Guilford County, NC",HD01_VD64,2015,"Estimate; Female: - 35 to 44 years: - Some college, no degree",9102,1992.17,1016.41,11.17,age group
United States,HD01_VD65,2015,Estimate; Female: - 35 to 44 years: - Associate's degree,2134212,32141.62,16398.79,0.77,age group
North Carolina,HD01_VD65,2015,Estimate; Female: - 35 to 44 years: - Associate's degree,85400,5856.17,2987.84,3.5,age group
"Durham County, NC",HD01_VD65,2015,Estimate; Female: - 35 to 44 years: - Associate's degree,2046,1075.91,548.93,26.83,age group
"Forsyth County, NC",HD01_VD65,2015,Estimate; Female: - 35 to 44 years: - Associate's degree,2034,730.38,372.64,18.32,age group
"Guilford County, NC",HD01_VD65,2015,Estimate; Female: - 35 to 44 years: - Associate's degree,3553,1215.32,620.06,17.45,age group
United States,HD01_VD66,2015,Estimate; Female: - 35 to 44 years: - Bachelor's degree,4628125,40670.3,20750.15,0.45,age group
North Carolina,HD01_VD66,2015,Estimate; Female: - 35 to 44 years: - Bachelor's degree,152726,6418.55,3274.77,2.14,age group
"Durham County, NC",HD01_VD66,2015,Estimate; Female: - 35 to 44 years: - Bachelor's degree,4907,1174.81,599.39,12.21,age group
"Forsyth County, NC",HD01_VD66,2015,Estimate; Female: - 35 to 44 years: - Bachelor's degree,5721,1297.53,662.01,11.57,age group
"Guilford County, NC",HD01_VD66,2015,Estimate; Female: - 35 to 44 years: - Bachelor's degree,9473,1526.3,778.72,8.22,age group
United States,HD01_VD67,2015,Estimate; Female: - 35 to 44 years: - Graduate or professional degree,3001159,29108.09,14851.07,0.49,age group
North Carolina,HD01_VD67,2015,Estimate; Female: - 35 to 44 years: - Graduate or professional degree,93872,5082.89,2593.31,2.76,age group
"Durham County, NC",HD01_VD67,2015,Estimate; Female: - 35 to 44 years: - Graduate or professional degree,6922,1396.43,712.46,10.29,age group
"Forsyth County, NC",HD01_VD67,2015,Estimate; Female: - 35 to 44 years: - Graduate or professional degree,3706,1077.11,549.55,14.83,age group
"Guilford County, NC",HD01_VD67,2015,Estimate; Female: - 35 to 44 years: - Graduate or professional degree,4465,1241.53,633.43,14.19,age group
United States,HD01_VD68,2015,Estimate; Female: - 45 to 64 years:,43029430,28265.7,14421.28,0.03,age group
North Carolina,HD01_VD68,2015,Estimate; Female: - 45 to 64 years:,1370593,5409.36,2759.88,0.2,age group
"Durham County, NC",HD01_VD68,2015,Estimate; Female: - 45 to 64 years:,37838,903.15,460.79,1.22,age group
"Forsyth County, NC",HD01_VD68,2015,Estimate; Female: - 45 to 64 years:,51422,701.79,358.06,0.7,age group
"Guilford County, NC",HD01_VD68,2015,Estimate; Female: - 45 to 64 years:,69934,840,428.57,0.61,age group
United States,HD01_VD69,2015,Estimate; Female: - 45 to 64 years: - Less than 9th grade,2101326,25743.32,13134.35,0.63,age group
North Carolina,HD01_VD69,2015,Estimate; Female: - 45 to 64 years: - Less than 9th grade,44284,4489.53,2290.58,5.17,age group
"Durham County, NC",HD01_VD69,2015,Estimate; Female: - 45 to 64 years: - Less than 9th grade,1743,967.49,493.62,28.32,age group
"Forsyth County, NC",HD01_VD69,2015,Estimate; Female: - 45 to 64 years: - Less than 9th grade,1740,957.96,488.76,28.09,age group
"Guilford County, NC",HD01_VD69,2015,Estimate; Female: - 45 to 64 years: - Less than 9th grade,1757,993.7,506.99,28.86,age group
United States,HD01_VD70,2015,"Estimate; Female: - 45 to 64 years: - 9th to 12th grade, no diploma",2608499,30897.7,15764.13,0.6,age group
North Carolina,HD01_VD70,2015,"Estimate; Female: - 45 to 64 years: - 9th to 12th grade, no diploma",86860,4659.91,2377.51,2.74,age group
"Durham County, NC",HD01_VD70,2015,"Estimate; Female: - 45 to 64 years: - 9th to 12th grade, no diploma",1689,957.96,488.76,28.94,age group
"Forsyth County, NC",HD01_VD70,2015,"Estimate; Female: - 45 to 64 years: - 9th to 12th grade, no diploma",2486,1197.45,610.94,24.58,age group
"Guilford County, NC",HD01_VD70,2015,"Estimate; Female: - 45 to 64 years: - 9th to 12th grade, no diploma",3986,1284.43,655.32,16.44,age group
United States,HD01_VD71,2015,Estimate; Female: - 45 to 64 years: - High school graduate (includes equivalency),11730512,52624.51,26849.24,0.23,age group
North Carolina,HD01_VD71,2015,Estimate; Female: - 45 to 64 years: - High school graduate (includes equivalency),355197,9783.32,4991.49,1.41,age group
"Durham County, NC",HD01_VD71,2015,Estimate; Female: - 45 to 64 years: - High school graduate (includes equivalency),7034,1479.83,755.02,10.73,age group
"Forsyth County, NC",HD01_VD71,2015,Estimate; Female: - 45 to 64 years: - High school graduate (includes equivalency),13994,2356.77,1202.43,8.59,age group
"Guilford County, NC",HD01_VD71,2015,Estimate; Female: - 45 to 64 years: - High school graduate (includes equivalency),15693,1459.57,744.68,4.75,age group
United States,HD01_VD72,2015,"Estimate; Female: - 45 to 64 years: - Some college, no degree",9210480,46195.23,23568.99,0.26,age group
North Carolina,HD01_VD72,2015,"Estimate; Female: - 45 to 64 years: - Some college, no degree",303429,9916.77,5059.58,1.67,age group
"Durham County, NC",HD01_VD72,2015,"Estimate; Female: - 45 to 64 years: - Some college, no degree",5155,1631.15,832.22,16.14,age group
"Forsyth County, NC",HD01_VD72,2015,"Estimate; Female: - 45 to 64 years: - Some college, no degree",11120,1700.26,867.48,7.8,age group
"Guilford County, NC",HD01_VD72,2015,"Estimate; Female: - 45 to 64 years: - Some college, no degree",16219,2315.06,1181.15,7.28,age group
United States,HD01_VD73,2015,Estimate; Female: - 45 to 64 years: - Associate's degree,4367657,36253.45,18496.66,0.42,age group
North Carolina,HD01_VD73,2015,Estimate; Female: - 45 to 64 years: - Associate's degree,163431,7017.87,3580.55,2.19,age group
"Durham County, NC",HD01_VD73,2015,Estimate; Female: - 45 to 64 years: - Associate's degree,3743,1124.77,573.86,15.33,age group
"Forsyth County, NC",HD01_VD73,2015,Estimate; Female: - 45 to 64 years: - Associate's degree,4604,1106.89,564.74,12.27,age group
"Guilford County, NC",HD01_VD73,2015,Estimate; Female: - 45 to 64 years: - Associate's degree,7397,1540.6,786.02,10.63,age group
United States,HD01_VD74,2015,Estimate; Female: - 45 to 64 years: - Bachelor's degree,8036926,52265.87,26666.26,0.33,age group
North Carolina,HD01_VD74,2015,Estimate; Female: - 45 to 64 years: - Bachelor's degree,270221,8856.34,4518.54,1.67,age group
"Durham County, NC",HD01_VD74,2015,Estimate; Female: - 45 to 64 years: - Bachelor's degree,9196,1598.98,815.81,8.87,age group
"Forsyth County, NC",HD01_VD74,2015,Estimate; Female: - 45 to 64 years: - Bachelor's degree,11100,1755.06,895.44,8.07,age group
"Guilford County, NC",HD01_VD74,2015,Estimate; Female: - 45 to 64 years: - Bachelor's degree,15704,1683.57,858.96,5.47,age group
United States,HD01_VD75,2015,Estimate; Female: - 45 to 64 years: - Graduate or professional degree,4974030,40597.62,20713.07,0.42,age group
North Carolina,HD01_VD75,2015,Estimate; Female: - 45 to 64 years: - Graduate or professional degree,147171,6277.96,3203.04,2.18,age group
"Durham County, NC",HD01_VD75,2015,Estimate; Female: - 45 to 64 years: - Graduate or professional degree,9278,1566.81,799.39,8.62,age group
"Forsyth County, NC",HD01_VD75,2015,Estimate; Female: - 45 to 64 years: - Graduate or professional degree,6378,1195.06,609.72,9.56,age group
"Guilford County, NC",HD01_VD75,2015,Estimate; Female: - 45 to 64 years: - Graduate or professional degree,9178,1663.32,848.63,9.25,age group
United States,HD01_VD76,2015,Estimate; Female: - 65 years and over:,26677825,16525.96,8431.61,0.03,age group
North Carolina,HD01_VD76,2015,Estimate; Female: - 65 years and over:,856666,3261.11,1663.83,0.19,age group
"Durham County, NC",HD01_VD76,2015,Estimate; Female: - 65 years and over:,19848,616,314.29,1.58,age group
"Forsyth County, NC",HD01_VD76,2015,Estimate; Female: - 65 years and over:,31889,654.13,333.74,1.05,age group
"Guilford County, NC",HD01_VD76,2015,Estimate; Female: - 65 years and over:,42570,599.32,305.78,0.72,age group
United States,HD01_VD77,2015,Estimate; Female: - 65 years and over: - Less than 9th grade,2387137,24091.91,12291.79,0.51,age group
North Carolina,HD01_VD77,2015,Estimate; Female: - 65 years and over: - Less than 9th grade,62517,4556.26,2324.62,3.72,age group
"Durham County, NC",HD01_VD77,2015,Estimate; Female: - 65 years and over: - Less than 9th grade,1706,773.28,394.53,23.13,age group
"Forsyth County, NC",HD01_VD77,2015,Estimate; Female: - 65 years and over: - Less than 9th grade,1435,620.77,316.72,22.07,age group
"Guilford County, NC",HD01_VD77,2015,Estimate; Female: - 65 years and over: - Less than 9th grade,2109,579.06,295.44,14.01,age group
United States,HD01_VD78,2015,"Estimate; Female: - 65 years and over: - 9th to 12th grade, no diploma",2425882,24788.94,12647.42,0.52,age group
North Carolina,HD01_VD78,2015,"Estimate; Female: - 65 years and over: - 9th to 12th grade, no diploma",101498,5122.21,2613.37,2.57,age group
"Durham County, NC",HD01_VD78,2015,"Estimate; Female: - 65 years and over: - 9th to 12th grade, no diploma",1908,793.53,404.86,21.22,age group
"Forsyth County, NC",HD01_VD78,2015,"Estimate; Female: - 65 years and over: - 9th to 12th grade, no diploma",3151,887.66,452.89,14.37,age group
"Guilford County, NC",HD01_VD78,2015,"Estimate; Female: - 65 years and over: - 9th to 12th grade, no diploma",4079,1223.66,624.32,15.31,age group
United States,HD01_VD79,2015,Estimate; Female: - 65 years and over: - High school graduate (includes equivalency),9529480,41409.02,21127.05,0.22,age group
North Carolina,HD01_VD79,2015,Estimate; Female: - 65 years and over: - High school graduate (includes equivalency),293928,7241.87,3694.83,1.26,age group
"Durham County, NC",HD01_VD79,2015,Estimate; Female: - 65 years and over: - High school graduate (includes equivalency),5446,1038.98,530.09,9.73,age group
"Forsyth County, NC",HD01_VD79,2015,Estimate; Female: - 65 years and over: - High school graduate (includes equivalency),12017,1456,742.86,6.18,age group
"Guilford County, NC",HD01_VD79,2015,Estimate; Female: - 65 years and over: - High school graduate (includes equivalency),13391,1683.57,858.96,6.41,age group
United States,HD01_VD80,2015,"Estimate; Female: - 65 years and over: - Some college, no degree",5135754,34404.26,17553.19,0.34,age group
North Carolina,HD01_VD80,2015,"Estimate; Female: - 65 years and over: - Some college, no degree",168746,5931.23,3026.14,1.79,age group
"Durham County, NC",HD01_VD80,2015,"Estimate; Female: - 65 years and over: - Some college, no degree",3697,972.26,496.05,13.42,age group
"Forsyth County, NC",HD01_VD80,2015,"Estimate; Female: - 65 years and over: - Some college, no degree",6126,1167.66,595.74,9.72,age group
"Guilford County, NC",HD01_VD80,2015,"Estimate; Female: - 65 years and over: - Some college, no degree",9812,1344,685.71,6.99,age group
United States,HD01_VD81,2015,Estimate; Female: - 65 years and over: - Associate's degree,1524590,19398.64,9897.27,0.65,age group
North Carolina,HD01_VD81,2015,Estimate; Female: - 65 years and over: - Associate's degree,55183,3920,2000,3.62,age group
"Durham County, NC",HD01_VD81,2015,Estimate; Female: - 65 years and over: - Associate's degree,928,498.04,254.1,27.38,age group
"Forsyth County, NC",HD01_VD81,2015,Estimate; Female: - 65 years and over: - Associate's degree,1553,635.06,324.01,20.86,age group
"Guilford County, NC",HD01_VD81,2015,Estimate; Female: - 65 years and over: - Associate's degree,2225,840,428.57,19.26,age group
United States,HD01_VD82,2015,Estimate; Female: - 65 years and over: - Bachelor's degree,3262367,28573.11,14578.12,0.45,age group
North Carolina,HD01_VD82,2015,Estimate; Female: - 65 years and over: - Bachelor's degree,105225,4719.49,2407.9,2.29,age group
"Durham County, NC",HD01_VD82,2015,Estimate; Female: - 65 years and over: - Bachelor's degree,3213,941.28,480.24,14.95,age group
"Forsyth County, NC",HD01_VD82,2015,Estimate; Female: - 65 years and over: - Bachelor's degree,5136,1110.47,566.57,11.03,age group
"Guilford County, NC",HD01_VD82,2015,Estimate; Female: - 65 years and over: - Bachelor's degree,6120,1330.89,679.03,11.1,age group
United States,HD01_VD83,2015,Estimate; Female: - 65 years and over: - Graduate or professional degree,2412615,27424.51,13992.1,0.58,age group
North Carolina,HD01_VD83,2015,Estimate; Female: - 65 years and over: - Graduate or professional degree,69569,4652.77,2373.86,3.41,age group
"Durham County, NC",HD01_VD83,2015,Estimate; Female: - 65 years and over: - Graduate or professional degree,2950,788.77,402.43,13.64,age group
"Forsyth County, NC",HD01_VD83,2015,Estimate; Female: - 65 years and over: - Graduate or professional degree,2471,710.13,362.31,14.66,age group
"Guilford County, NC",HD01_VD83,2015,Estimate; Female: - 65 years and over: - Graduate or professional degree,4834,1114.04,568.39,11.76,age group
United States,HD01_VD01,2016,Estimate; Total:,249489772,39720.68,20265.65,0.01,age group
North Carolina,HD01_VD01,2016,Estimate; Total:,7849894,4408.51,2249.24,0.03,age group
"Durham County, NC",HD01_VD01,2016,Estimate; Total:,240061,156.09,79.64,0.03,age group
"Forsyth County, NC",HD01_VD01,2016,Estimate; Total:,284168,517.11,263.83,0.09,age group
"Guilford County, NC",HD01_VD01,2016,Estimate; Total:,403168,365.79,186.63,0.05,age group
United States,HD01_VD02,2016,Estimate; Male:,121383148,29927.83,15269.3,0.01,age group
North Carolina,HD01_VD02,2016,Estimate; Male:,3756375,5141.28,2623.1,0.07,age group
